chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V16,Registro de Segurança e Tratamento de Erros,V16.2,Registro (Logging) Geral,V16.2.5,"Verifique se, ao registrar os dados sensíveis, a aplicação impõe o logging baseado no nível de proteção daquele dado. Por exemplo, pode não ser permitido logar determinados dados, como credenciais ou detalhes de pagamento. Outros dados, como os tokens de sessão, podem ser logados apenas ao estarem em hash ou mascarados, de forma total ou parcial.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.3,Eventos de Segurança,V16.3.1,"Verifique se todas as operações de autenticação são registradas, incluindo as tentativas bem e malsucedidas. Metadados adicionais, como o tipo de autenticação ou os fatores usados, também deverão ser coletados.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.3,Eventos de Segurança,V16.3.2,"Verifique se as tentativas falhas de autorização são registradas. Para o L3, isto deve incluir o registro de todas as decisões da autorização, incluindo o registro quando os dados sensíveis são acessados (sem registrar os dados sensíveis em si).",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.3,Eventos de Segurança,V16.3.3,"Verifique se a aplicação registra os eventos de segurança que foram definidos na documentação e que também registre as tentativas de ignorar (bypass) os controles de segurança, tais como a validação da entrada, a lógica de negócios e as medidas antiautomação.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.3,Eventos de Segurança,V16.3.4,"Verifique se a aplicação registra os erros inesperados e as falhas dos controles de segurança, tais como falhas do TLS no backend.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.4,Proteção de Logs,V16.4.1,Verifique se todos os componentes de logging codificam os dados apropriadamente para evitar a injeção em logs (log injection).,,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.4,Proteção de Logs,V16.4.2,Verifique se os logs estão protegidos contra o acesso não autorizado e não podem ser modificados.,,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.4,Proteção de Logs,V16.4.3,"Verifique se os logs são transmitidos de forma segura para um sistema logicamente isolado e separado para análise, detecção, alerta e encaminhamento (escalation). O objetivo é garantir que, caso a aplicação for invadida, os logs não sejam comprometidos.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.5,Tratamento de Erros,V16.5.1,"Verifique se uma mensagem genérica é retornada ao consumidor perante as falhas quando ocorre um erro inesperado e de impacto na segurança, garantindo assim nenhuma exposição nos dados sensíveis do sistema interno (ex: como stack traces, comandos em queries, senhas chaves dos sistemas de processos, e os tokens em aberto).",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.5,Tratamento de Erros,V16.5.2,"Verifique se a aplicação continuará a atuar e no processamento em modos segurança perante os eventos das falhas através os acessos na bases dos recursos os de formatos externo e/ou externos a, e no o através a exemplo das chamadas aos os na do dos de processos em do padrões na (patterns) nas das sobre de as os do e com as nos referidos de a no como os a em as os do de de do e ""circuit a e a de do breakers"" a e na (disjuntores de de da circuitos) as a ou de de em de a degradação e e a harmoniosa da do de (graceful o da degradation).",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.5,Tratamento de Erros,V16.5.3,"Verifique se a aplicação a a o falha o e a as e e de da da de da de forma as de da de a de de a harmoniosa a o de a de da a e a segura a de da as da (fails e as e as de gracefully da e a de and a as de de securely), as de a a o incluindo as a as o de quando a as e da a a ocorre o a a as uma a a as da a e de a exceção, o de e a da da da prevenindo da de a as a da condições de da as a da o a de da a da de da ""fail-open"" o da da (falhar a da de de de a de de e de aberto) e a de da as de de como da e a a o a da de processar a de a a as uma da a a a transação de as da a da as apesar a de as de as a da dos de a de da da erros o de de as as resultantes a e da as da a da a lógica de de a da as de de da a a validação da a da as.",,✓,✓,,
V16,Registro de Segurança e Tratamento de Erros,V16.5,Tratamento de Erros,V16.5.4,"Verifique se a a a um a a de da de manipulador o a de de a a da as de o as erro a e da as as ""de a da as de da as da última o de a da da as de as da a instância"" a de de de a as de as (last as a de de as as da as resort) de as de as as as a é as a de a da as de definido da o a a o o que a de de de as as as irá a da a as as capturar da de a a de da as as todas de da as de as a a de de as a da a exceções o a de as de as as de de as da a as não de de da a da de a tratadas. de as de a a de Isto a as da a é a a o as as a a da de a tanto a de de as as a de para as as a de a evitar a a a de de a de as as de a a de de da perder de o de a da da da a as da a detalhes da a a de a do de a a o de da de da a de de as da a as de erro o a da as as da as da que a as as as de as a as de da de devem a de a de de a ir da as da da da de de a de a as de de para da da da de de os o as de arquivos de da de da da de da log, de a de de o a de de e as as a quanto a as da da de as as para as de de de a a as a a de a as as de a garantir as de a as da a que as a da as da a de da da de a um de da a o erro da da da de as de de a a a as as as não de de as a a de o derrube as da a o de o de as as a da da de de todo de da da de de de o as da a de da da a de de de da a processo da a a as de de as da as a as as as a de aplicação, a de de da de o da a a as a a de levando da a da as a da de a de de de da uma da de a as a a de de perda a da de da a as de as a as da de de as disponibilidade a a as a a as da de as a.",,,✓,,
V17,WebRTC,V17.1,Servidor TURN,V17.1.1,"Verifique se o serviço Traversal Using Relays around NAT (TURN) permite acesso apenas aos endereços IP que não são reservados a propósitos especiais (por exemplo, redes internas, broadcast, loopback). Note que isso se aplica tanto aos endereços IPv4 quanto aos IPv6.",,✓,✓,,
V17,WebRTC,V17.1,Servidor TURN,V17.1.2,Verifique se o serviço Traversal Using Relays around NAT (TURN) não é suscetível ao esgotamento de recursos quando usuários legítimos tentam abrir um grande número de portas no servidor TURN.,,,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.1,Verifique se a chave para o certificado Datagram Transport Layer Security (DTLS) é gerenciada e protegida com base na política documentada para o gerenciamento de chaves criptográficas.,,✓,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.2,Verifique se o servidor de mídia está configurado para utilizar e suportar as cipher suites aprovadas pelo Datagram Transport Layer Security (DTLS) e um perfil seguro de proteção para a Extensão DTLS a fim de estabelecer as chaves pro Secure Real-time Transport Protocol (DTLS-SRTP).,,✓,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.3,Verifique se a autenticação do Secure Real-time Transport Protocol (SRTP) é checada no servidor de mídia com objetivo de prevenir aos ataques com Injeção da Real-time Transport Protocol (RTP) resultem base perante à seja tanto no formato numa criação com situação relativa em Negações dos Serviços e nas inclusão maliciosa através das inserções referentes de conteúdos de mídias base vídeo ou de áudio dentro aos contínuos percursos provindas das transmissões operadas do sistema aos fluxos contínuos nas mídias originais e legitimas (media streams).,,✓,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.4,Verifique se o servidor de mídia consegue atuar e proceder processando nas execuções aos fluxos operantes com e perante tráfegos recebidos das chamadas através contínuas nas transmissões as mídias ao deparar os pacotes através os formatos inválidos através falhas malformados com proveniências usando Secure Real-time Transport Protocol (SRTP).,,✓,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.5,"Verifique se o servidor de mídia tem base operacional operante as quais possibilitem as execuções processando a níveis aos fluxos e as atividades através tráfegos a chamadas contínuas recebidas perante e através ao ataques com eventos por baseados na contínuas envios sucessivos nas bases às inundações (flood) contendo formatos nos chamadas feitas operados contendo a níveis por pacotes usando pelo protocolo tipo e formato por meio do Secure Real-time Transport Protocol (SRTP) os mesmos, através remessas que atestam sendo provindos dos usuários classificados base legítimos.",,,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.6,"Verifique se o servidor de mídia atua contendo com bases blindados no servidor onde ele não atue no estado ao formato através da vulnerabilidade em condições de vulnerabilidade em corrida ""ClientHello"" associados e com o tipo da falha das base operantes com atuações de Datagram Transport Layer Security (DTLS). E isso o fazendo referenciando a atuação através nas bases contendo confirmações o qual e caso através o banco dos conhecimento a onde constata com dados através referências publicamente com notório os quais ele opere através contendo as falhas ao ambiente, e através o modo onde façam atuações nas checagens testando através e executando com teste o modo da atuações no testes operando base com teste da a vulnerabilidade tipo Race condition (condição de corrida).",,,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.7,Verifique se o mecanismo atuando as quais em processos na forma nas execuções com gravações através vídeos ou na base contendo o uso na formato em do processo a nível contendo gravações de áudio através a embutidas relativas a atuações na base por sistemas do servidores a mídia contenha no formato contendo blindagens operantes a quais permitam a contínua processos em formato na processamentos das contínuas formas nos tráfegos recebidas os operados nas transmissões recebidas referentes as mídias perante atuação provindo sobre e referentes ao baseados nos de inundações em contínuas formas os eventos com contínuas (flood) aos pacotes na base e tipo operando pelo método contendo no pacotes ao através no uso e formato por transmissões a com através Secure Real-time Transport Protocol (SRTP) provindas no atuações vindas no formato perante chamadas ao nível contendo usuários base os formatado legitimados.,,,✓,,
V17,WebRTC,V17.2,Mídia,V17.2.8,"Verifique se o certificado através as base aos relativas de certificações do Datagram Transport Layer Security (DTLS) é submetido em atuações em checagens na através as comparações operando a formas de de avaliações em bases às relativas contra referidas de atributos nas propriedades das e através e aos atributo do padrão Session Description Protocol (SDP) referente com dados na nas em formato da impressão das a níveis ao das fingerprint, atuando com e ao processamento nas interrupções provindas nas atuações nas desliga contendo desativações às através no corte na formato nos no repasse da atuação no a o contínuos baseados operacionais contendo nos envio aos fluxo em transmissões perante chamadas por uso por nas relativas contidas relativas a caso nas checagens atuantes que contarem em as em através do nível referidos as as apontamentos nas falhas referidas, na formas relativas isso contendo o formato do base no objetivo a garantir e assegurar os dados da as atuações das relativas na autenticidades dos envios perante os fluxos relativas as e do transmissões base da contínua e as de mídia relativas do streams.",,,✓,,
V17,WebRTC,V17.3,Sinalização,V17.3.1,Verifique se o servidor de sinalização consegue continuar o processamento de mensagens de sinalização de entrada legítimas durante um ataque de inundação (flood attack). Isso deve ser alcançado implementando a limitação de taxa (rate limiting) no nível de sinalização.,,✓,✓,,
V17,WebRTC,V17.3,Sinalização,V17.3.2,"Verifique se o servidor de sinalização consegue continuar o processamento de mensagens de sinalização legítimas ao encontrar uma mensagem de sinalização malformada que poderia causar uma condição de negação de serviço. Isso poderia incluir a implementação da validação da entrada (input validation), do tratamento seguro contra estouros de número inteiro (integer overflows), prevenindo estouros de buffer (buffer overflows) e o uso de outras técnicas robustas de tratamento de erros.",,✓,✓,,

